song_id;genre;title;artist;lyrics
9207;Μπαλάντα;Στο καφέ του χαμένου χρόνου;Μαχαιρίτσας Λαυρέντης;"Στο καφέ της Ξεγνοιασιάς Επιστρέφω εκεί Μέρα αδιέξοδη, σκληρή Λέω τι ζητάς, πού πας Πέρασε ο καιρός Μα ήμουν τρελά τυχερός La patronne m a reconnu malgre mon costume de notable Et comme si elle m avait attendu Elle m avait garde la meme table Στο καφέ της Ξεγνοιασιάς Παλιά γεμάτη τσέπη Γραμμένα στα παλιά μας παπούτσια του κόσμου τα πρέπει Τα θέλω, τα μη Au cafe du temps perdu j'allais retrouver la bande Et les promesses en sarabande d'un avenir non avenue Η ψυχή μου έμεινε εκεί Στις μέρες της χαράς Πολυτέλεια, Ζωή γιορτινή Mais la vie bien entendu n'a pas supporte Que j'ignore les sentiers battus Alors a la place du c?ur elle m a greffe une calculette Et ce soir avec les reveurs nous allons chanter a tue-tete Στο καφέ της Ξεγνοιασιάς Παλιά γεμάτη τσέπη Γραμμένα στα παλιά μας παπούτσια του κόσμου τα πρέπει Τα θέλω, τα μη Au cafe du temps perdu j'allais retrouver la bande Qui vous requinquait sur demande Chaque fois qu'on n'y croyait plus Au cafe du temps perdu j'allais Στο καφέ της Ξεγνοιασιάς Παλιά γεμάτη τσέπη Γραμμένα στα παλιά μας παπούτσια του κόσμου τα πρέπει Τα θέλω, τα μη Au cafe du temps perdu j allais retrouver la bande Et les promesses en sarabande d'un avenir non avenue"
229;Λαικό;Έχω μια αγάπη;Καζαντζίδης Στέλιος;"Έχω μια αγάπη ολοδική μου τριαντάφυλλο, άστρο μου κι αυγή μου χίλιοι άντρες δεν θα το μπορούσαν όπως εγώ όπως εγώ να σ' αγαπούσαν. Μέσα στα μάτια σου γλυκές τ' Αη-Γιάννη ανάβουν οι φωτιές τ' Αη-Γιάννη ανάβουν οι φωτιές μέσα στα μάτια σου γλυκές μέσα στα μάτια σου γλυκές τ' Αη-Γιάννη ανάβουν οι φωτιές. Στο στόμα σου σαν είμαι απάνω πια δε φοβάμαι να πεθάνω στα χέρια σου σαν είμαι μέσα τότε έγια μο τότε έγια μόλα - έγια λέσα. Χωρίς καράβι και πανιά άι ταξιδεύω το ντουνιά. άι ταξιδεύω το ντουνιά Χωρίς καράβι και πανιά Χωρίς καράβι και πανιά άι ταξιδεύω το ντουνιά. Έχεις τον ήλιο στα μαλλιά σου και το φεγγάρι στην ποδιά σου και ένα τζιτζίκι εκεί στα στήθια που σου λέει που σου λέει παραμύθια. Απ' τα δικά σου τα φιλιά μάθαν τραγούδι τα πουλιά μάθαν τραγούδι τα πουλιά απ' τα δικά σου τα φιλιά απ' τα δικά σου τα φιλιά μάθαν τραγούδι τα πουλιά."
19122;Παραδοσιακό Κρήτης;Ερωτόκριτος ( Ταραχή );Τσανακλίδου Τάνια;"Ως τ άκουσεν η Αρετή ώρα λιγάκι εστάθη αμίλητη κι ο πόνος τση την ήκαμε κι εχάθη. Επλήθυνε η αποκοτιά κι εχάθηκεν η τάξη, το νου τση εγροίκα σαν πουλί να φύγει, να πετάξει. Κανένα μπλιό δεν ντρέπεται, κιανένα δε φοβάται και με τους αναστεναγμούς τα πάθη τση δηγάται."
99;Ελληνικό Ποπ;Εμαθα να ζω χωρίς εσένα;Μερκούρη Ειρήνη;Σε όλους λέω πως δεν με νοιάζει μα σε εμένα τι να πω τώρα που οι σκέψεις μου φωνάζουν πως ζω για να σε ξαναδώ Έμαθα να ζω χωρίς εσένα να κατηγορώ μονάχα εμένα μόνο η ελπίδα να γυρίσεις με κρατάει εδώ Έμαθα να ζω χωρίς εσένα να κατηγορώ μονάχα εμένα μόνο η ελπίδα να γυρίσεις με κρατάει εδώ να προσπαθώ Όλοι μου λένε πως κοντά σου σε ένα ψέμα θα χαθώ μα εγώ πως θες να ζω μακριά σου και την καρδιά μου ν' αρνηθώ Έμαθα να ζω χωρίς εσένα να κατηγορώ μονάχα εμένα μόνο η ελπίδα να γυρίσεις με κρατάει εδώ Έμαθα να ζω χωρίς εσένα να κατηγορώ μονάχα εμένα μόνο η ελπίδα να γυρίσεις με κρατάει εδώ να προσπαθώ Έμαθα να ζω χωρίς εσένα να κατηγορώ μονάχα εμένα μόνο η ελπίδα να γυρίσεις με κρατάει εδώ Έμαθα να ζω χωρίς εσένα να κατηγορώ μονάχα εμένα μόνο η ελπίδα να γυρίσεις με κρατάει εδώ να προσπαθώ
30653;Λαικό Μπαλάντα;Κάνε εσύ το πρώτο βήμα;Γονίδης Σταμάτης;"Ξέρω, ότι νιώθεις όπως νιώθω Ξέρω, πως αισθάνεσαι το ίδιο με μένα όμως το κρατάς κρυμμένο δεν το δείχνεις σε κανέναν μα και εγώ δεν ζω χωρίς εσένα Κάνε εσύ το πρώτο βήμα και το δεύτερο εγώ να χωρίσουμε είναι κρίμα μαγαπάς και σαγαπώ φταίει ο εγωισμός μας που υποφέρουμε και οι δυο πες εσύ μια συγνώμη και χιλιάδες θα σου πω Ξέρω, πως σε καίνε οι αναμνήσεις Ξέρω, ότι θέλεις να γυρίσεις σε εμένα κι όμως το κρατάω κρυμμένο δεν το δείχνω σε κανέναν πως και εγώ τρελαίνομαι για εσένα Κάνε εσύ το πρώτο βήμα και το δεύτερο εγώ να χωρίσουμε είναι κρίμα μαγαπάς και σαγαπώ φταίει ο εγωισμός μας που υποφέρουμε και οι δυο πες εσύ μια συγνώμη και χιλιάδες θα σου πω"
23800;Hip Hop;Μια φωτιά;Knock Out;"Μια φωτιά, θέλω μόνο μια φωτιά το τσιγάρο αυτό να τελειώσω να τελειώσει μαζί του και αυτή που με πλήγωσε τόσο, μια φωτιά Το μυαλό μου έρχεται και χάνετε η καρδιά μου πια σε απεχθάνεται ψάχνω τρόπο κάπου να πιαστώ δεν θέλω άλλο πόνο λάθη κάνεις και επαναλαμβάνεσαι τίποτα για μένα δεν αισθάνεσαι δεν θέλω άλλο πόνο Μια φωτιά, θέλω μόνο μια φωτιά το τσιγάρο αυτό να τελειώσω να τελειώσει μαζί του και αυτή που με πλήγωσε τόσο, μια φωτιά θέλω μόνο μια φωτιά το τσιγάρο αυτό να τελειώσω μια φωτιά ρε παιδιά μην προλάβω και το μετανιώσω μια φωτιά ’καρδος να είσαι δεν μαθαίνετε όσο προσποιούμαι τόσο φαίνεται δεν αντέχω ποια να σαγαπώ δεν θέλω άλλο πόνο λάθη κάνεις και επαναλαμβάνεσαι τίποτα για μένα δεν αισθάνεσαι δεν θέλω άλλο πόνο Μια φωτιά, θέλω μόνο μια φωτιά το τσιγάρο αυτό να τελειώσω να τελειώσει μαζί του και αυτή που με πλήγωσε τόσο, μια φωτιά θέλω μόνο μια φωτιά το τσιγάρο αυτό να τελειώσω μια φωτιά ρε παιδιά μην προλάβω και το μετανιώσω μια φωτιά"
21023;Βαλς;Βαλς;Έσπερ Μαίρη;Κάθε στιγμή κάθε ψυχή είναι δεμένη με μία κλωστή και ο καιρός χαρταετός έρχεται πάει λουσμένος στο φως Ζούμε κι εμείς οι αφελείς το τέλος μόνο της κάθε γιορτής για ένα βαλς που μας χρωστάς κι είναι γραμμένο μονάχα για μας Κάθε χαρά είναι ζαριά που κάποιοι ξέρουν και φέρνουν συχνά και σαν λεκές το στυλ που λες είναι που μένει και σώζει το χτες Ζούμε κι εμείς οι αφελείς το τέλος μόνο της κάθε γιορτής για ένα βαλς που μας χρωστάς κι είναι γραμμένο μονάχα για μας
15624;Tango;Γυάλινη γυναίκα;Ζερβουδάκης Δημήτρης;Είσαι γυναίκα γυάλινη και θα κοπώ μ' εσένα πορφύρα της αγάπης μας το ίδιο μου το αίμα. Είσαι γυναίκα γυάλινη και τρέμω μη ραγίσεις εσύ δεν ξέρεις τίποτα και δε θα μ' αγαπήσεις. Είσαι γυναίκα γυάλινη και θρύψαλα με κάνεις εσύ δεν ξέρεις τίποτα γι' αυτό θα με ξεκάνεις. Είσαι γυναίκα γυάλινη το βράδυ ραγισμένη κι όλη τη νύχτα έναστρη και φωταγωγημένη.
4573;Ρεμπέτικο;Αχάριστη;Τσιτσάνης Βασίλης;"Δε ρώτησες τόσον καιρό για μένα πώς πέρασα, τρελή, στην ξενιτιά σ αγάπησα, δυστύχησα για σένα και σέρνομαι, κακούργα, μακριά Τα βάσανά μου μ έριξαν στα ξένα και μ έχουν της ζωής κατάδικο αχάριστη, δεν πόνεσες για μένα κι αυτό το βρίσκω να `ναι άδικο Μου είπανε πως ζεις ευτυχισμένη θεότρελη, στα πλούτη κολυμπάς μα μια κατάρα πάντα θα σε δέρνει του προδομένου ο πόνος της καρδιάς"
15620;Παραδοσιακό Ηπείρου;Γιάννη μου το μαντήλι σου;Κωχ Μαρίζα;"Γιάννη μου το, Γιάννη μου το, άιντε, Γιάννη μου το μαντήλι σου, έλα. Τι το χεις λερωμένο βρε Γιάννη, Γιαννάκη μου, τι το χεις λερωμένο βρε παλικαράκι μου; Το λέρωσε, το λέρωσε, άιντε, το λέρωσε η ξενιτιά, έλα. Τα έρημα τα ξένα βρε Γιάννη, Γιαννάκη μου, τα έρημα τα ξένα βρε παλικαράκι μου. Πέντε ποτά πέντε ποτά , άιντε, πέντε ποτάμια το πλυναν, έλα. Ωρε και βάψαν και τα πέντε βρε Γιάννη, Γιαννάκη μου, ωρε και βάψαν και τα πέντε βρε παλικαράκι μου."
402;Λαικό;Αναντικατάστατος;Χριστοδούλου Πωλίνα;"Μου λες μ' αγαπάς και θες να γυρίσεις μου λες δεν μπορείς μακριά μου να ζήσεις προσπάθειες κάνεις να με συγκινήσεις την ώρα σου χάνεις δεν μπορείς να με πείσεις Δε γυρίζω πίσω για εμένα εγώ θα ζήσω δε θα ξανά αγαπήσω ποτέ ποτέ ξανά δε γυρίζω πίσω για εμένα εγώ θα ζήσω το παρελθόν θα σβήσω και πάω στο μετά Γράψε τέλος γράψε λάθος άλλαξα κατεύθυνση κι η καρδιά σου είναι για εμένα άγνωστη διεύθυνση Γράψε τέλος γράψε λάθος αφού ήσουνα στεγνός ποιος σου είπε ότι είσαι αναντικατάστατος, αναντικατάστατος Μου λες πως πονάς μα ποιος σε πιστεύει το παίζεις ξανά καρδιά πληγωμένη μου λες απ' τη τρέλα πως είσαι ένα βήμα μα αυτό δε με νοιάζει δεν είναι πια θύμα Δε γυρίζω πίσω για εμένα εγώ θα ζήσω δε θα ξανά αγαπήσω ποτέ ποτέ ξανά δε γυρίζω πίσω για εμένα εγώ θα ζήσω το παρελθόν θα σβήσω και πάω στο μετά Γράψε τέλος γράψε λάθος άλλαξα κατεύθυνση κι η καρδιά σου είναι για εμένα άγνωστη διεύθυνση Γράψε τέλος γράψε λάθος αφού ήσουνα στεγνός ποιος σου είπε ότι είσαι αναντικατάστατος, αναντικατάστατος, αναντικατάστατος"
819;Ελληνική μπαλάντα;Η αγάπη έρχεται στο τέλος;Ρέμος Αντώνης;Έρχεσαι μ' ένα γεια φεύγεις με δυο φιλιά πάντοτε βιαστικά λέγοντας «δε θ' αργήσω» Δίνουμε ραντεβού μέσα μας και παντού σίγουρα πιο μετά θα σου τηλεφωνήσω Όλο αναβολές όλο ξεχνάω να ζήσω μα τότε έρχεται Η στιγμή για περισσότερα περισσότερα θαύματα αναπάντεχα εκεί που έλεγες θα 'μαι πάντα χαμένος η αγάπη έρχεται στο τέλος Για περισσότερα περισσότερα θαύματα ανεξήγητα εκεί που κρύφτηκες σε καρφώνει το βέλος η αγάπη έρχεται στο τέλος Λόγια που δε μου λες μάτια που δε μου κλαις μένουν οι ενοχές για εκείνα τα ταξίδια «Έκλεισε» είπα εγώ «έκλεισε» και εσύ ταξίδεψε η ψυχή κι εμείς εδώ στα ίδια Όσα έχω ονειρευτεί τόσα έχω ακυρώσει μα πάντα έρχεται... Η στιγμή για περισσότερα περισσότερα θαύματα αναπάντεχα εκεί που έλεγες θα 'μαι πάντα χαμένος η αγάπη έρχεται στο τέλος Για περισσότερα περισσότερα θαύματα ανεξήγητα εκεί που κρύφτηκες σε καρφώνει το βέλος η αγάπη έρχεται στο τέλος
2384;Παραδοσιακό;"Ρούλα μου, Μαρούλα μου";Βίσση ’ννα;"Εψές η νύκτα σιόνιζεν, Ρούλα μου, Μαρούλλα μου τζαι τα πουλιά μαρκώσαν. Τζ εγιώνι μεσ τ αγκάλια σου, Ρούλα μου, Μαρούλλα μου κρυότην εν ένωσα. Εψές η νύκτα μια ήτουν, Λούλλα μου... τζαι πόψε δκυό γινήκαν. Τζ εν οι καμοί σου μουζουρού, Λούλλα μου... τζ εξηφανερωθήκαν. Νωστά π αγαπηθήκαμεν, Λούλλα μου... έππεφτα τζ εν εκάμμουν. Τζ ελάλουν: Παναΐα μου! Λούλλα μου... οι άλλοι πώς βαστάγνουν! Εις τον γυρόν της θάλασσας, Λούλλα μου... να πα να ορκιστούμεν. Τζ ωσπόσ η θάλασσα νερόν, Λούλλα μου... να μεν ποχωριστούμεν."
113;Ελληνικό Ποπ;Αναμνήσεις;Παπαρίζου Έλενα;"Σε είδα ξαφνικά δυο χρόνια μετά ήσουν σαν παιδί δυο χρόνια μετά ήρθανε στο νου ξανά τα παλιά μια αγάπη φωτιά, γιορτή και χαρά. Κι έτσι που σε κοιτούσα μάτια καθρέφτης σ έναν καιρό τότε που ήμασταν ένα οι δυο. Αναμνήσεις μιας αγάπης τα σημάδια με γυρνάν στα παλιά αναμνήσεις πέλαγο βαθύ κι είμαι απόψε σαν χαμένο νησί. Αναμνήσεις με τυλίγουν με μεθάνε σαν της δίψας κρασί γουλιά-γουλιά το παρελθόν νικάει το παρόν. Ήσουνα εσύ και τέλος και αρχή τώρα ζούμε αλλιώς, κυλάει ο καιρός έρωτες περνούν μα μέσα μου ζουν όρκοι μυστικά, στο νου μου καρφιά. Κι έτσι που πέφτει η νύχτα κάποιο τραγούδι παίζει μακριά πάλι αντίο λέει μια καρδιά."
1070;Ρεμπέτικο;Βρέχει στη φτωχογειτονιά;Μπιθικώτσης Γρηγόρης;Μικρά κι ανήλιαγα στενά και σπίτια χαμηλά μου Βρέχει στη φτωχογειτονιά βρέχει και στην καρδιά μου Αχ! ψεύτη κι άδικε ντουνιά που άναψες τον καημό μου Είσαι μικρός και δε χωράς τον αναστεναγμό μου Οι συμφορές αμέτρητες δεν έχει ο κόσμος άλλες Φεύγουν οι μέρες μου βαριά σαν της βροχής τις στάλες Αχ! ψεύτη κι άδικε ντουνιά που άναψες τον καημό μου Είσαι μικρός και δε χωράς τον αναστεναγμό μου.
37934;Απαγγελία;Έχει κακώς;Αγγελάκας Γιάννης;"Κλάψτε για έναν άνθρωπο και βγάλτε μια κραυγή Να πεθάνει πρέπει αυτός; Έχει κακώς! Ο,τι συμβαίνει δεν είν ανάγκη να συμβεί Κάντε την αλλαγή Μη δίνετε το πιάτο σας Ποιος λόγος να υπάρχει! Έχει κακώς! Καλό δεν είναι τίποτε, που ο άνθρωπος Καλά δεν κάνει! Η δυστυχία δεν μας ξεχνά Κάθε πρωί όπως σηκώνεται ο ήλιος Με τα σκοτάδια της κι αυτή χαράζει Κι ο άνθρωπος τον άνθρωπο κατασπαράζει Σαν το μεγάλο ψάρι που τρώει το μικρό Έτσι είναι κι άρα έτσι Είναι καλό Κι όσοι πεθαίνουν χάνονται Και πίσω δεν ξανάρχονται η λύπη μας πια δεν τους νοιάζει Κι η γης που έγινε τάφος τους χαμογελά και χορταριάζει Έχει καλώς Όλοι την συνηθίσαμε την αδικία εδώ Σαν να 'τανε νερό σα να 'τανε αέρας Έχει κακώς Και για τη αδικία μας έχουμε τόση σιγουριά Όση δεν έχουμε ούτε και για το φως της μέρας Έχει κακώς Ο άνθρωπος τον άνθρωπο κατασπαράζει Κακώς, κακώς, κακώς, έχει κακώς!"
23904;Παραδοσιακό Μικράς Ασίας;Τίκι Τίκι Τακ;Ψαμαθιανός Γιάγκος;"Τικ τικ, τίκι τίκι τακ, κάνει η καρδιά μου σαν σε βλέπω, να διαβαίνεις Τικ τικ, τίκι τίκι τακ, θέλω μικρή μου, να μαντέψω, που πηγαίνεις Θέλω μικρό μου, να σε ρωτήσω Φοβούμαι μη σε δυσαρεστήσω γιατί...όταν σε ιδώ... αρχίζει της καρδιάς το τικ, τίκι τίκι τακ γιατί...όταν σε ιδώ... αρχίζει της καρδιάς το τικ, τίκι τίκι τακ Τικ τικ, τίκι τίκι τακ, κάνει η καρδιά μου τη ματιά σου σαν μου ρήξεις Τικ τικ, τίκι τίκι τακ, θέλω καρδιά μου λίγη αγάπη να μου δείξεις Τικ τικ, τίκι τίκι τακ, αυτή η καρδιά σου με τρελαίνει, με μαγεύει Τικ τικ, τίκι τίκι τακ, θέλω πουλί μου να μαντέψω τι γυρεύεις"
1057;Έντεχνο;Σύννεφα του γιαλού;Χαρούλης Γιάννης;"Τη θλίψη απ' τα μάτια μου να πάρεις και να τη ρίξεις στου πελάγου το βυθό κι αν τύχει μες σ'ανέμους να χαθώ μη μ'αρνηθείς, μη μ'αποπάρεις Το πιο ακριβό σου χάδι να μου δώσεις κι αν η λαχτάρα σου κουρσέψει το κορμί αιτία, πρόφαση να γίνει κι αφορμή ποτέ μη μ'αρνηθείς, μη με προδώσεις Σύννεφα του γιαλού θε ν'αρματώσω θα'μαι στο πλάι σου και ας ματώσω Σύννεφα του γιαλού θε ν'αρματώσω θα'μαι στο πλάι σου και ας ματώσω θα'μαι στο πλάι σου..... Την πιο βαθιά ανάσα μου να νιώσεις σαν άρωμα φερμένο απ'τη βροχή κι αν γίνει τ΄όνειρο ταξίδι και ευχή που αγάπησες πολύ, μη μετανιώσεις"
8728;Λάτιν;100 αφρό;Locomondo;Το βλέπω παντού γραμμένο στη στράτα δεν έχει φράγκα μα εγώ θα σε κάνω μάγκα πριν σε φάει η μαρμάγκα Και πάρε εδώ 100 αφρό ε ορίστε εδώ 100 αφρό τι είν αυτά 100 αφρό ε για να δω 100 αφρό Τα χρήματα δεν υπάρχουν το βλέπεις υπάρχει κρίση φοβάσαι μη σ απολύσει τρέχεις και έχεις λαλήσει Και πάρε εδώ 100 αφρό ε ορίστε εδώ 100 αφρό Τρέχω για λογαριασμό σας και ξέρω πως είναι αστείο μ αυτά τα λεφτά που παίρνω θα φύγω θα βγω ταμείο Και πάρε εδώ 100 αφρό κοίτα δω κοίτα δω 100 αφρό ε για να δω 100 αφρό ε 100 αφρό Πως χρήματα δεν υπάρχουν το τρώμε το παραμύθι καθοδηγημένα πλήθη σπίτι tv και λήθη Και πάρε εδώ 100 αφρό ε πάρε δω 100 αφρό ε ορίστε δω 100 αφρό ε για να δω 100 αφρό Τα φράγκα που έχω στο χέρι δεν φτάνουν και θέλω σκόντο cd θέλω να αγοράσω εκείνο των locomondo Και πάρε δω 100 αφρό ε τι είν αυτό 100 αφρό ε πόσο πόσο 100 αφρό ε 100 αφρό
31374;Δημοτικό;Ο κυνηγός;Νίνου Μαρίκα;"Βάστα κυνηγέ μου, μη χτυπάς βαριά, είμαι πληγωμένος βαθιά μες στην καρδιά, έχασα μι αγάπη, μια παρηγοριά, βάστα κυνηγέ μου, μη χτυπάς βαριά. Είχε κάτι μάτια π άναβαν φωτιές, στόμα ζαχαρένιο, όλο ευωδιές, έχασα τους δρόμους, γυρνώ σ ερημιές, βάστα κυνηγέ μου, είμαι όλο πληγές. ’νθισε η πλάση κι αντί να χαρώ, έλιωσα, τη γεια μου, δεν μπορώ να βρω, έσβησαν τα νιάτα πριν να τα χαρώ, βάστα κυνηγέ μου, ν αντέξω δεν μπορώ."
22547;Reggae;Βερονίκη;Locomondo;"Βερονίκη, Βερονίκη μες στους δρόμους τριγυρνάς μέσα στη Θεσσαλινίκη μα δεν ξέρεις πού να πας. Το μαλλί σου μοϊκάνα, σαν αγόρι περπατάς έχεις μάθει να παλεύεις το γιατί να μην ρωτάς. Βερονίκη μου κορίτσι μου που πας. Βερονίκη, Βερονίκη με το ζόρι μου μιλάς, το κορίτσι μην προδόσεις μέσα σου που κουβαλάς. Μου `πες έχεις μεγαλώσει και που πάνε τα παιδιά όταν τα `χουνε σκοτώσει μα είναι ακόμα ζωντανά. Βερονίκη, Βερονίκη σε φωνάζανε εκεί μα δεν είναι τ όνομά σου, σου το δώσανε αυτοί. Είχες φύγει από το σπίτι μόλις δώδεκα χρονών, τώρα είσαι είκοσι τρία κι όλα είναι παρελθόν. Βερονίκη μου κορίτσι μου που πας. Κυριακή και τα κορίτσια βάζουν γόβες και κραγιόν μα εσύ έχεις φορέσει κιτρινόμαυρο κασκόλ. Βερονίκη, Βερονίκη από τη Χαλκιδική στην εξέδρα με τ αγόρια, όπως κάθε Κυριακή. Βερονίκη μου, κορίτσι όπου κι αν πας... Βερονίκη μου, κορίτσι όπου κι αν πας."
12158;Hip Hop;Πέσε στα γόνατα;Goin' Through;"Βαδίζω μόνος και παρανόμως κρύα τα βράδια μου χωρίς εσένα όμως είναι ο δρόμος πάλι η μόνη λύση κάτι από σένα πάντοτε να μου θυμίσει στα ίδια μέρη που σε είχα συναντήσει κι ένα χαμόγελο ζεστό μου 'χες χαρίσει χαμένο βλέμμα τώρα, μάτια στο άπειρο σα να κοιτάζω τη ζωή μου απ το παράθυρο Bήματα ακούω μα νομίζω είναι η ιδέα μου ποτό σκοτάδι και δυο φίλοι η παρέα μου με ξεγελάει η μορφή σου γοητεύομαι μα τι ανόητος που είμαι ονειρεύομαι Δε σε μισώ (μόνο ζητάω) κάτι απλό (όταν ξυπνάω) να είσαι εδώ (να σε κοιτάω) με τρόπο αλλιώτικο να λες σε αγαπάω Υπάρχει ένας τρόπος να αλλάξω γνώμη θυμήσου αγάπη μου η αγάπη λερώνει αφού με θέλεις κάνε κάτι ακόμη πέσε στα γόνατα και ζήτα συγγνώμη Πέσε στα γόνατα πέσε στα γόνατα και ζήτα συγγνώμη πέσε στα γόνατα πέσε στα γόνατα πέσε στα γόνατα και ζήτα συγγνώμη Πολλά φαντάστηκα δε πρόλαβα να κάνω όνειρα πρόλαβα μα ήταν παραπάνω τώρα ότι πιάνω στάχτη γίνεται ή λειώνει νιώθω το μίσος μου για σένα μεγαλώνει δίχως ανάσα μια βουτιά μες στο κενό μου κρύβομαι , κλείνομαι πάλι στον εαυτό μου μη μου συμβεί να ακούσω άλλο ένα ψέμα ανάθεμα σε θέλω , άλλο ένα κι ένα ακόμα τελευταίο ζητάω σε σκέφτομαι πονάω , δε σε ξεχνάω όσα με πλήγωσαν , όσα ανέχτηκα χαμογέλασε μου , έστω και ψεύτικα Δε σε μισώ (μόνο ζητάω) κάτι απλό (όταν ξυπνάω) να είσαι εδώ (να σε κοιτάω) με τρόπο αλλιώτικο να λες σε αγαπάω Υπάρχει ένας τρόπος να αλλάξω γνώμη θυμήσου αγάπη μου η αγάπη λερώνει αφού με θέλεις κάνε κάτι ακόμη πέσε στα γόνατα και ζήτα συγγνώμη Πέσε στα γόνατα πέσε στα γόνατα πέσε στα γόνατα και ζήτα συγγνώμη πέσε στα γόνατα και ζήτα συγγνώμη Υπάρχει ένας τρόπος να αλλάξω γνώμη θυμήσου αγάπη μου η αγάπη λερώνει αφού με θέλεις κάνε κάτι ακόμη πέσε στα γόνατα και ζήτα συγγνώμη"
445;Λαικό;Για πόσο ακόμη;Καλλή Στέλλα;"Αψυχο βράδυ βουτιά στο σκοτάδι φώτα σβηστά με τα μάτια ανοιχτά να σε ψάχνω στ'αδειο ταβάνι μα φτάνει σου λέω μια νύχτα ακόμα δε βγαίνει με μια απορία στα μάτια ζωγραφισμένη πες μου για πόσο ακόμη θα μένουμε μόνοι κρυφή μου αγάπη,πληγή που ματώνει για πόσο ακόμη να έρθεις θα ελπίζω κλαδί που λυγίζει, γυαλί που ραγίζω πες μου για πόσο ακόμη θα μένουμε μόνοι κρυφή μου αγάπη,πληγή που ματώνει για πόσο ακόμη να έρθεις θα ελπίζω κλαδί που λυγίζει, γυαλί που ραγίζω Σκόρπιες εικόνες στο τζάμι σταγόνες λίγο πριν βρέξει κι ο νους τα 'χει παίξει χαμένος, σε γκρίζα ζώνη αγάπης αγχόνη θηλιά που αργλα σε σκοτώνει με μια απορία ακομ' ενα βράδυ τελειώνει πες μου για πόσο ακόμη θα μένουμε μόνοι κρυφή μου αγάπη,πληγή που ματώνει για πόσο ακόμη να έρθεις θα ελπίζω κλαδί που λυγίζει, γυαλί που ραγίζω πες μου για πόσο ακόμη θα μένουμε μόνοι κρυφή μου αγάπη,πληγή που ματώνει για πόσο ακόμη να έρθεις θα ελπίζω κλαδί που λυγίζει, γυαλί που ραγίζω πες μου για πόσο ακόμη θα μένουμε μόνοι κρυφή μου αγάπη,πληγή που ματώνει για πόσο ακόμη να έρθεις θα ελπίζω κλαδί που λυγίζει, γυαλί που ραγίζω"
27751;Νησιώτικο;Θάλασσα μου καημέ;Τάγκας Νίκος;"Να σε πλανέψω, θάλασσα, πάνω σου να πατήσω κι όλα της γης τα πέλαγα με μιας να σεργιανίσω. Να ξελογιάσω τα πουλιά, τον άνεμο, τ αστέρια, να βάλω πλώρη στ ανοιχτά με δυο πανιά στα χέρια. Θάλασσά μου, θάλασσά μου, θάλασσα καημέ, κοντά σου πάρε, πάρε με και με! Θάλασσά μου, θάλασσά μου, θάλασσα καημέ, δικό σου κάνε, κάνε με και με! Να σε πλανέψω, θάλασσα και να σε περπατήσω και στ ανοιχτά τις μυρωδιές του κόσμου να μυρίσω. Να χω το κύμα συντροφιά, τον ήλιο για σημάδι, τον ουρανό παρηγοριά και το νοτιά για χάδι."
197;Ελληνικό λαικό;Θυμάμαι όσα είχες πει;Ολυμπίου Δέσποινα;Ακόμα ελπίζω σε κάτι τόσο καιρό που 'χεις φύγει ακόμα έξω στο δρόμο κοιτώ ψάχνω στον κόσμο μήπως σε δω. Ακόμα ελπίζω σε κάτι τόσο καιρό που μου λείπεις ακόμα ακούω στην πόρτα κλειδιά ίσως ακόμα δεν είναι αργά. Θυμάμαι όσα είχες πει κι ακόμα ελπίζω σε κάτι να σε ξεχάσω εγώ μπορεί μα δε μπορεί μια αγάπη. Θυμάμαι όσα είχες πει τ' ακούω μες στα όνειρα μου να σε ξεχάσω εγώ μπορεί μα δε μπορεί η καρδιά μου. Ακόμα ελπίζω σε κάτι τόσο καιρό σ' έχω χάσει ούτε ένα μήνυμα ούτε μια ευχή μα λέω δε μ' έχεις ξεχάσει.
